apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Ada rilis {} baru untuk aplikasi berikut
DocType: ToDo,Sender,Pengirim
DocType: Google Drive,Backup Folder Name,Nama Folder Cadangan
apps/frappe/frappe/email/doctype/notification/notification.py,Error while evaluating Notification {0}. Please fix your template.,Kesalahan saat mengevaluasi Notifikasi {0}. Silakan perbaiki template anda.
DocType: GSuite Settings,Google Apps Script,Skrip Google Apps
apps/frappe/frappe/templates/includes/comments/comments.html,Leave a Comment,Tinggalkan Komentar
apps/frappe/frappe/website/doctype/help_article/templates/help_article.html,More articles on {0},artikel lebih lanjut tentang {0}
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,No contacts linked to document,Tidak ada kontak yang tertaut ke dokumen
DocType: Letter Head,Footer will display correctly only in PDF,Footer akan ditampilkan dengan benar dalam PDF
apps/frappe/frappe/core/doctype/data_import/data_import_list.js,Pending,Ditunda
DocType: System Settings,Allow only one session per user,Hanya mengizinkan satu sesi per pengguna
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1/Test Folder 3,Rumah / Test Folder 1 / Test Folder 3
DocType: Website Settings,&lt;head&gt; HTML,&lt;head&gt; HTML
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Select or drag across time slots to create a new event.,Pilih atau seret di slot waktu untuk membuat acara baru.
DocType: Contact,Contact Details,Rincian Kontak
DocType: DocField,In Filter,In Filter
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html,Kanban,Kanban
DocType: DocType,Show in Module Section,Show in Module Section
DocType: Workflow Document State,Is Optional State,Adalah Status Opsional
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,The {0} is already on auto repeat {1},{0} sudah pada pengulangan otomatis {1}
DocType: Letter Head,Header HTML,Header HTML
apps/frappe/frappe/core/doctype/communication/communication.js,Relink,Taut Ulang
apps/frappe/frappe/templates/includes/login/login.js,SMS was not sent. Please contact Administrator.,SMS tidak terkirim. Silakan hubungi Administrator.
DocType: Web Page,"Page to show on the website
",Halaman untuk ditampilkan di website
apps/frappe/frappe/config/settings.py,Create and manage newsletter,Buat dan kelola buletin
DocType: Note,Seen By Table,Dilihat Dengan Tabel
apps/frappe/frappe/www/third_party_apps.html,Logged in,Login
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending and Inbox,Default Mengirim dan Inbox
DocType: System Settings,OTP App,App OTP
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Successfully updated {0} record out of {1}.,Berhasil memperbarui {0} data dari {1}.
DocType: Google Drive,Send Email for Successful Backup,Kirim Email untuk Pencadangan yang Sukses
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.py,Scheduler is inactive. Cannot import data.,Penjadwal tidak aktif. Tidak dapat mengimpor data.
DocType: Print Settings,Letter,Letter
DocType: DocType,"Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>","Naming Options:
<ol><li><b>field:[fieldname]</b> - By Field</li><li><b>naming_series:</b> - By Naming Series (field called naming_series must be present</li><li><b>Prompt</b> - Prompt user for a name</li><li><b>[series]</b> - Series by prefix (separated by a dot); for example PRE.#####</li>
<li><b>format:EXAMPLE-{MM}morewords{fieldname1}-{fieldname2}-{#####}</b> - Replace all braced words (fieldnames, date words (DD, MM, YY), series) with their value. Outside braces, any characters can be used.</li></ol>"
apps/frappe/frappe/public/js/frappe/views/interaction.js,There were errors while creating the document. Please try again.,Ada kesalahan saat membuat dokumen. Silakan coba lagi.
apps/frappe/frappe/core/doctype/doctype/doctype.py,Image field must be of type Attach Image,Field gambar harus berjenis Attach Image
apps/frappe/frappe/permissions.py,You are not allowed to export {} doctype,Anda tidak diizinkan mengekspor {} DocType
DocType: DocField,Columns,Columns
apps/frappe/frappe/desk/form/assign_to.py,Shared with user {0} with read access,Dibagi kepada pengguna {0} dengan akses baca
DocType: GCalendar Account,Next Sync Token,Token Sinkronisasi Berikutnya
DocType: Energy Point Settings,Energy Point Settings,Pengaturan Titik Energi
DocType: Async Task,Succeeded,Berhasil
apps/frappe/frappe/public/js/frappe/form/save.js,Mandatory fields required in {0},Field wajib dibutuhkan dalam {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Reset Permissions for {0}?,Atur Ulang Hak Akses untuk {0}?
apps/frappe/frappe/config/desktop.py,Users and Permissions,Pengguna dan Hak Akses
DocType: S3 Backup Settings,S3 Backup Settings,S3 Backup Settings
apps/frappe/frappe/core/doctype/version/version_view.html,Rows Removed,Baris Dihapus
apps/frappe/frappe/permissions.py,{0} {1} not found,{0} {1} tidak ditemukan
apps/frappe/frappe/www/login.py,Mobile Number,Nomor handphone
DocType: Comment,Attachment Removed,Lampiran Dihapus
apps/frappe/frappe/utils/password_strength.py,Recent years are easy to guess.,tahun terakhir mudah ditebak.
DocType: Calendar View,Subject Field,Field Perihal
apps/frappe/frappe/public/js/frappe/views/interaction.js,The document has been assigned to {0},Dokumen telah ditetapkan ke {0}
DocType: System Settings,Show Full Error and Allow Reporting of Issues to the Developer,Tampilkan Error Lengkap dan Izinkan Pelaporan Masalah ke Pengembang
apps/frappe/frappe/www/third_party_apps.html,Active Sessions,Sesi Aktif
DocType: DocType,ASC,ASC
apps/frappe/frappe/public/js/frappe/form/print.js,New Print Format Name,Nama Format Cetak Baru
apps/frappe/frappe/templates/emails/data_deletion_approval.html,Click on the link below to approve the request,Klik tautan di bawah untuk menyetujui permintaan
DocType: Workflow State,align-left,align-left
DocType: User,Defaults,Standar
DocType: Energy Point Log,Revert Of,Kembalikan Dari
apps/frappe/frappe/public/js/frappe/model/model.js,Merge with existing,Merger dengan yang ada
DocType: User,Birth Date,Tanggal Lahir
DocType: Communication Link,Link Title,Judul Tautan
DocType: Workflow State,fast-backward,fast-backward
DocType: Address,Chandigarh,Chandigarh
DocType: DocShare,DocShare,DocShare
DocType: Assignment Rule Day,Friday,Jum'at
apps/frappe/frappe/public/js/frappe/form/quick_entry.js,Edit in full page,Edit di halaman penuh
apps/frappe/frappe/public/js/frappe/list/list_view.js,Open list item,Buka item daftar
DocType: Report,Add Total Row,Tambahkan Baris Total
apps/frappe/frappe/public/js/frappe/form/print.js,No Preview available,Pratinjau tidak tersedia
apps/frappe/frappe/twofactor.py,Please check your registered email address for instructions on how to proceed. Do not close this window as you will have to return to it.,Silakan periksa alamat email terdaftar anda untuk petunjuk cara melanjutkan. Jangan tutup jendela ini karena anda harus kembali kesini.
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,For example if you cancel and amend INV004 it will become a new document INV004-1. This helps you to keep track of each amendment.,Misalnya jika anda membatalkan dan mengubah INV004 akan disimpan menjadi dokumen baru INV004-1. Ini akan membantu anda melacak setiap perubahan.
apps/frappe/frappe/core/doctype/data_export/data_export.js,Atleast one field of Parent Document Type is mandatory,Setidaknya satu field Jenis Dokumen Induk adalah wajib
apps/frappe/frappe/config/settings.py,Setup Reports to be emailed at regular intervals,Atur Laporan untuk dikirim melalui email secara berkala
DocType: Workflow Document State,0 - Draft; 1 - Submitted; 2 - Cancelled,0 - Draft; 1 - Submitted; 2 - Dibatalkan
DocType: File,Attached To DocType,Terlampir Ke DocType
DocType: DocField,Int,Int
DocType: Error Log,Title,Judul
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,"Seems issue with server's razorpay config. Don't worry, in case of failure amount will get refunded to your account.","Tampaknya masalah dengan server konfigurasi razorpay. Jangan khawatir, dalam hal jumlah kegagalan akan mendapatkan dikembalikan ke rekening anda."
apps/frappe/frappe/public/js/frappe/list/list_view.js,Customize,Ubahsuai
apps/frappe/frappe/core/doctype/user/user.js,View Permitted Documents,Lihat Dokumen yang Diizinkan
apps/frappe/frappe/utils/print_format.py,You need to install pycups to use this feature!,Anda harus menginstal pycup untuk menggunakan fitur ini!
apps/frappe/frappe/templates/pages/integrations/gcalendar-success.html,Your connection request to Google Calendar was successfully accepted,Permintaan koneksi anda ke Google Kalender berhasil diterima
DocType: Tag Link,Tag Link,Tautan Tag
apps/frappe/frappe/core/report/transaction_log_report/transaction_log_report.py,Chain Integrity,Integritas Rantai
DocType: Data Export,CSV,CSV
DocType: Currency,"1 Currency = [?] Fraction
For e.g. 1 USD = 100 Cent","1 Mata Uang = [?] Pecahan
Misalnya Rp 1 = 100 Sen"
DocType: Data Import,Partially Successful,Berhasil Sebagian
apps/frappe/frappe/core/doctype/user/user.py,"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Terlalu banyak pengguna mendaftar baru, sehingga pendaftaran dinonaktifkan. Silakan coba kembali dalam satu jam"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Add New Permission Rule,Tambahkan Aturan Hak Akses Baru
apps/frappe/frappe/public/js/frappe/form/link_selector.js,You can use wildcard %,Anda dapat menggunakan wildcard %
DocType: LDAP Settings,LDAP Group Mappings,Pemetaan Kelompok LDAP
DocType: Chat Message Attachment,Chat Message Attachment,Lampiran Pesan Chat
DocType: LDAP Settings,Path to CA Certs File,Path ke File CA Certs
DocType: Address,Manipur,Manipur
DocType: Web Form Field,Allow Read On All Link Options,Izinkan Baca Di Semua Opsi Tautan
DocType: DocType,Database Engine,Database Engine
DocType: Customize Form,"Fields separated by comma (,) will be included in the ""Search By"" list of Search dialog box","Fields dipisahkan dengan koma (,) akan dimasukkan dalam ""Cari Dengan"" daftar pencarian kotak dialog"
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Please Duplicate this Website Theme to customize.,Gandakan Tema Situs ini untuk mengubahnya.
DocType: Address,Meghalaya,Meghalaya
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,Invalid username or password,username dan password salah
DocType: DocField,Text Editor,Text Editor
apps/frappe/frappe/config/website.py,Settings for About Us Page.,Pengaturan halaman Tentang Kami
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Edit Custom HTML,Edit HTML Kustom
DocType: Error Snapshot,Error Snapshot,Kesalahan Snapshot
DocType: S3 Backup Settings,ap-northeast-3,ap-timur laut-3
DocType: Data Migration Mapping,Remote Primary Key,Kunci Utama Jarak Jauh
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,In,Termasuk
DocType: Notification,Value Change,Perubahan Nilai
DocType: Google Contacts,Authorize Google Contacts Access,Otorisasi Akses Kontak Google
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Showing only Numeric fields from Report,Hanya menampilkan field numerik dari Laporan
DocType: Data Import Beta,Import Type,Jenis Impor
DocType: Access Log,HTML Page,Halaman HTML
DocType: Address,Subsidiary,Anak Perusahaan
apps/frappe/frappe/public/js/frappe/form/print.js,Attempting Connection to QZ Tray...,Mencoba Koneksi ke QZ Tray...
DocType: System Settings,In Hours,Dalam Jam
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Google Drive - Could not find folder in Google Drive - Error Code {0},Google Drive - Tidak dapat menemukan folder di Google Drive - Kode Kesalahan {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,With Letterhead,Dengan kop surat
apps/frappe/frappe/email/smtp.py,Invalid Outgoing Mail Server or Port,Outgoing Mail Server valid atau Pelabuhan
DocType: Custom DocPerm,Write,Tulis
apps/frappe/frappe/core/doctype/report/report.py,Only Administrator allowed to create Query / Script Reports,Hanya Administrator diizinkan untuk membuat Query / Script Laporan
apps/frappe/frappe/public/js/frappe/form/save.js,Updating,Memperbarui
DocType: Data Import Beta,Preview,Pratayang
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.js,"Field ""value"" is mandatory. Please specify value to be updated","Kolom ""nilai"" adalah wajib. Silakan tentukan nilai untuk diperbarui"
DocType: Customize Form,Use this fieldname to generate title,Gunakan fieldname ini untuk menghasilkan judul
apps/frappe/frappe/email/doctype/email_group/email_group.js,Import Email From,Impor Email Dari
apps/frappe/frappe/contacts/doctype/contact/contact.js,Invite as User,Undang sebagai Pengguna
DocType: Data Migration Run,Started,Dimulai
apps/frappe/frappe/permissions.py,User {0} does not have access to this document,Pengguna {0} tidak memiliki akses ke dokumen ini
DocType: Data Migration Run,End Time,Waktu Akhir
apps/frappe/frappe/public/js/frappe/views/interaction.js,Select Attachments,Pilih Lampiran
apps/frappe/frappe/model/naming.py, for {0},untuk {0}
apps/frappe/frappe/public/js/frappe/form/print.js,You are not allowed to print this document,Anda tidak diizinkan mencetak dokumen ini
apps/frappe/frappe/data_migration/doctype/data_migration_run/data_migration_run.js,Currently updating {0},Saat ini memperbarui {0}
apps/frappe/frappe/email/doctype/auto_email_report/auto_email_report.py,Please set filters value in Report Filter table.,Silakan menetapkan nilai filter dalam Laporan Filter meja.
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Export All {0} rows?,Ekspor Semua {0} baris?
DocType: Page,Standard,Standar
apps/frappe/frappe/core/doctype/data_import/data_import.js,Attach File,File
DocType: Data Migration Plan,Preprocess Method,Metode Praproses
apps/frappe/frappe/desk/form/document_follow.py,Document Follow Notification,Notifikasi Ikuti Dokumen
apps/frappe/frappe/desk/page/backups/backups.html,Size,Ukuran
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assignment Complete,Penugasan Selesai
DocType: Desktop Icon,Idx,Idx
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,Toggle Full Width,Ganti Lebar Penuh
DocType: Address,Madhya Pradesh,Madhya Pradesh
DocType: Deleted Document,New Name,Nama Baru
DocType: System Settings,Is First Startup,Is First Startup
DocType: Communication,Email Status,Status Email
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Please save the document before removing assignment,Harap simpan dokumen sebelum membuang penugasan
apps/frappe/frappe/public/js/frappe/form/grid_row_form.js,Insert Above,Sisip Atas
apps/frappe/frappe/custom/doctype/custom_script/custom_script.js,Add script for Child Table,Tambahkan skrip untuk Tabel Anak
apps/frappe/frappe/desk/form/utils.py,Comment can only be edited by the owner,Komentar hanya bisa diedit oleh pemiliknya
DocType: Data Import,Do not send Emails,Jangan kirim Email
apps/frappe/frappe/utils/password_strength.py,Common names and surnames are easy to guess.,Nama-nama umum dan nama keluarga mudah ditebak.
DocType: Google Drive,Google Drive,Google Drive
apps/frappe/frappe/public/js/frappe/model/indicator.js,Draft,Konsep
apps/frappe/frappe/utils/password_strength.py,This is similar to a commonly used password.,Hal ini mirip dengan password yang umum digunakan.
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Female,Perempuan
DocType: Success Action,Success Action,Tindakan Sukses
apps/frappe/frappe/public/js/frappe/model/indicator.js,Not Saved,Belum Disimpan
apps/frappe/frappe/www/third_party_apps.html,Revoke,Mencabut
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You are now following this document. You will receive daily updates via email. You can change this in User Settings.,Anda sekarang mengikuti dokumen ini. Anda akan menerima pembaruan harian melalui email. Anda dapat mengubahnya di Pengaturan Pengguna.
DocType: Contact,Replied,Dibalas
DocType: Newsletter,Test,Uji
DocType: Custom Field,Default Value,Nilai Standar
DocType: Email Account,Enable Automatic Linking in Documents,Aktifkan Penghubungan Otomatis di Dokumen
DocType: System Settings,Allow Guests to Upload Files,Izinkan Tamu Mengunggah File
apps/frappe/frappe/public/js/frappe/ui/messages.js,Verify,Memeriksa
DocType: Workflow Document State,Update Field,Perbarui Field
DocType: Chat Profile,Enable Chat,Aktifkan Chat
DocType: LDAP Settings,Base Distinguished Name (DN),Dasar Pembedaan Nama (DN)
apps/frappe/frappe/email/doctype/email_account/email_account.py,Leave this conversation,Tinggalkan percakapan ini
apps/frappe/frappe/model/base_document.py,Options not set for link field {0},Pilihan tidak diatur untuk field link {0}
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,Queue / Worker,Antrian / Pekerja
DocType: S3 Backup Settings,ap-southeast-1,ap-tenggara-1
DocType: DocType,"Must be of type ""Attach Image""","Must be of type ""Attach Image"""
apps/frappe/frappe/core/doctype/data_import/data_import.js,Unselect All,Batalkan Pilihan
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py,You cannot unset 'Read Only' for field {0},Anda tidak bisa unset 'Read Only' untuk field {0}
DocType: Auto Email Report,Zero means send records updated at anytime,Nol berarti mengirim pembaruan data kapan saja
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,Complete Setup,Pengaturan Selesai
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Updated successfully,Berhasil diperbarui
DocType: Workflow State,asterisk,asterisk
DocType: Data Import,Successful,Sukses
apps/frappe/frappe/core/doctype/data_export/exporter.py,Please do not change the template headings.,Harap jangan mengubah judul template.
DocType: Activity Log,Linked,Terkait
apps/frappe/frappe/config/desk.py,Activity log of all users.,Log aktivitas semua pengguna.
DocType: Workflow State,shopping-cart,shopping-cart
apps/frappe/frappe/public/js/frappe/views/gantt/gantt_view.js,Week,Pekan
DocType: DocType,Open a dialog with mandatory fields to create a new record quickly,Open a dialog with mandatory fields to create a new record quickly
apps/frappe/frappe/templates/includes/login/login.js,Not Allowed: Disabled User,Tidak Diizinkan: Pengguna yang Dinonaktifkan
DocType: Social Login Key,Google,Google
DocType: Email Domain,Example Email Address,Contoh Alamat Email
apps/frappe/frappe/public/js/frappe/ui/sort_selector.js,Most Used,Sering Digunakan
,user-profile,user-profile
apps/frappe/frappe/www/login.html,Forgot Password,Lupa Password
DocType: Dropbox Settings,Backup Frequency,Frekuensi Pencadangan
DocType: Workflow State,Inverse,Inverse
DocType: DocField,User permissions should not apply for this Link,User permissions should not apply for this Link
apps/frappe/frappe/model/naming.py,Invalid naming series (. missing),Seri penamaan valid (. Hilang)
DocType: Web Form,Show Attachments,Tampilkan Lampiran
DocType: Language,Language,Bahasa
apps/frappe/frappe/public/js/frappe/desk.js,Browser not supported,Browser tidak didukung
DocType: Social Login Key,Client URLs,URL Klien
apps/frappe/frappe/templates/pages/integrations/braintree_checkout.py,Some information is missing,Beberapa informasi yang hilang
apps/frappe/frappe/public/js/frappe/views/interaction.js,{0} created successfully,{0} berhasil dibuat
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,"Skipping {0} of {1}, {2}","Melewati {0} dari {1}, {2}"
DocType: Custom DocPerm,Cancel,Batal
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Bulk Delete,Hapus Massal
apps/frappe/frappe/core/doctype/file/file.py,File {0} does not exist,Berkas {0} tidak ada
DocType: Dashboard Chart,Dashboard Chart,Grafik Dasbor
DocType: Dashboard Chart,Last Quarter,Kuartal Terakhir
apps/frappe/frappe/config/website.py,List of themes for Website.,Daftar tema untuk Website.
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,"Dear User,","Pengguna yang terhormat,"
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Successfully Updated,Berhasil Diperbarui
DocType: Activity Log,Logout,Keluar
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permissions at higher levels are Field Level permissions. All Fields have a Permission Level set against them and the rules defined at that permissions apply to the field. This is useful in case you want to hide or make certain field read-only for certain Roles.,Hak Akses di tingkat yang lebih tinggi adalah Tingkat Akses Field. Semua Fields memiliki satu set Tingkat Akses dan segala aturan yang ditetapkan pada hak akses tersebut berlaku untuk field itu. Hal ini berguna jika anda ingin menyembunyikan suatu field atau membuatnya read-only untuk Peran tertentu.
DocType: SMS Settings,"Enter static url parameters here (Eg. sender=ERPNext, username=ERPNext, password=1234 etc.)","Masukkan parameter url statis di sini (Mis. pengirim=NamaPengirim, username=namapengirim, password=1234, dll.)"
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Google Font,Google Font
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","Jika instruksi ini tidak membantu, silakan sampaikan saran anda pada kami."
DocType: Workflow State,bookmark,bookmark
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,Folder name should not include '/' (slash),Nama folder tidak boleh menyertakan '/' (garis miring)
DocType: Note,Note,Catatan
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.html,Error Report,Laporan Error
apps/frappe/frappe/config/settings.py,Export Data in CSV / Excel format.,Ekspor Data dalam format CSV / Excel.
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.py,Setting up Global Search documents.,Menyiapkan dokumen Pencarian Global.
apps/frappe/frappe/www/qrcode.html,Authentication Apps you can use are: ,Aplikasi Otentikasi yang dapat anda gunakan adalah:
apps/frappe/frappe/public/js/frappe/form/controls/data.js,{0} already exists. Select another name,{0} sudah ada. Pilih nama lain
DocType: S3 Backup Settings,None,Tidak ada
apps/frappe/frappe/core/doctype/doctype/doctype.py,Timeline field must be a valid fieldname,Field Timeline harus nama field yang valid
DocType: Contact,Email Ids,Alamat Email
DocType: GCalendar Account,Session Token,Token Sesi
DocType: Currency,Symbol,Simbol
apps/frappe/frappe/model/base_document.py,Row #{0}:,Row # {0}:
apps/frappe/frappe/website/doctype/personal_data_deletion_request/personal_data_deletion_request.py,Confirm Deletion of Data,Konfirmasikan Penghapusan Data
apps/frappe/frappe/auth.py,Login not allowed at this time,Login tidak diizinkan untuk saat ini
DocType: Data Migration Run,Current Mapping Action,Tindakan Pemetaan Saat Ini
DocType: Dashboard Chart Source,Source Name,Nama Sumber
apps/frappe/frappe/public/js/frappe/views/inbox/inbox_view.js,No email account associated with the User. Please add an account under User &gt; Email Inbox.,Tidak ada akun email yang dikaitkan dengan Pengguna. Silakan tambahkan akun di bawah Pengguna&gt; Kotak Masuk Email.
DocType: Email Account,Email Sync Option,Opsi Sinkronisasi Email
apps/frappe/frappe/core/doctype/data_import/log_details.html,Row No,Baris No
DocType: Async Task,Runtime,Runtime
DocType: Post,Is Pinned,Adalah Pinned
DocType: Contact Us Settings,Introduction,Pendahuluan
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Pin Globally,Pin Globally
apps/frappe/frappe/public/js/frappe/form/templates/form_sidebar.html,Followed by,Diikuti oleh
DocType: LDAP Settings,LDAP Email Field,Kolom Email LDAP
apps/frappe/frappe/core/page/dashboard/dashboard.js,{0} List,Daftar {0}
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,Export {0} records,Ekspor {0} data
apps/frappe/frappe/desk/form/assign_to.py,Already in user's To Do list,Sudah di daftar ToDo pengguna
DocType: User Email,Enable Outgoing,Aktifkan Email Keluar
DocType: Address,Fax,Fax
apps/frappe/frappe/config/customization.py,Custom Tags,Tag Kustom
apps/frappe/frappe/email/smtp.py,Email Account not setup. Please create a new Email Account from Setup &gt; Email &gt; Email Account,Akun Email tidak disiapkan. Harap buat Akun Email baru dari Pengaturan&gt; Email&gt; Akun Email
DocType: Comment,Submitted,Dikonfirmasi
DocType: Contact,Pulled from Google Contacts,Diambil dari Kontak Google
apps/frappe/frappe/integrations/doctype/paypal_settings/paypal_settings.py,In Valid Request,In Valid Request
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,Compiled Successfully,Pembuatan Berhasil
DocType: System Settings,Email Footer Address,Alamat Footer Email
apps/frappe/frappe/public/js/frappe/form/grid.js,Table updated,Tabel diperbarui
DocType: Activity Log,Timeline DocType,DocType Linimasa
DocType: Success Action,Action Timeout (Seconds),Kadaluarsa Tindakan (Detik)
DocType: DocField,Text,Text
apps/frappe/frappe/email/doctype/email_account/email_account_list.js,Default Sending,Standar Mengirim
DocType: Workflow State,volume-off,volume-off
apps/frappe/frappe/public/js/frappe/form/templates/timeline_item.html,Liked by {0},Disukai oleh {0}
DocType: LDAP Settings,LDAP Security,Keamanan LDAP
DocType: Footer Item,Footer Item,Item Footer
,Download Backups,Unduh Cadangan
DocType: Energy Point Log,Points,Poin
apps/frappe/frappe/core/doctype/file/test_file.py,Home/Test Folder 1,Rumah/Test Folder 1
apps/frappe/frappe/public/js/frappe/form/sidebar/assign_to.js,Assign to me,Tugaskan ke saya
DocType: DocField,Dynamic Link,Dynamic Link
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Tekan Alt Key untuk memicu pintasan tambahan di Menu dan Sidebar
DocType: List View Setting,List View Setting,Pengaturan Tampilan Daftar
apps/frappe/frappe/core/page/background_jobs/background_jobs_outer.html,Show failed jobs,Tampilkan gagal pekerjaan
DocType: Event,Details,Rincian
DocType: Property Setter,DocType or Field,DocType atau Field
apps/frappe/frappe/public/js/frappe/form/sidebar/document_follow.js,You unfollowed this document,Anda berhenti mengikuti dokumen ini
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Primary Color,Warna primer
DocType: Communication,Soft-Bounced,Soft-Bounced
DocType: System Settings,"If enabled, all users can login from any IP Address using Two Factor Auth. This can also be set only for specific user(s) in User Page","Jika diaktifkan, semua pengguna dapat masuk dari Alamat IP apa pun menggunakan Otentikasi Dua Faktor. Juga dapat diatur hanya untuk pengguna tertentu di Halaman Pengguna"
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,Seems Publishable Key or Secret Key is wrong !!!,Sepertinya kunci kunci rahasia atau kunci rahasia salah!
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Quick Help for Setting Permissions,Ringkasan Pengaturan Hak Akses
DocType: Tag Doc Category,Doctype to Assign Tags,DocType untuk Menetapkan Tags
apps/frappe/frappe/core/doctype/error_snapshot/error_snapshot.js,Show Relapses,Tampilkan Relaps
apps/frappe/frappe/core/doctype/communication/communication.js,Email has been moved to trash,Email telah dipindahkan ke sampah
DocType: Report,Report Builder,Pembangun Laporan
DocType: Async Task,Task Name,Tugas Nama
DocType: Website Route Meta,Meta Tags,Meta Tags
apps/frappe/frappe/app.py,"Your session has expired, please login again to continue.","Sesi anda telah kadaluarsa, silahkan login kembali untuk melanjutkan"
apps/frappe/frappe/integrations/doctype/razorpay_settings/razorpay_settings.py,Invalid Subscription,Langganan Tidak Valid
DocType: Comment,Workflow,Alur Kerja
DocType: Website Settings,Welcome Message,Pesan Selamat Datang
DocType: Webhook,Webhook Headers,Header Webhook
DocType: Workflow State,Upload,Unggah
DocType: User Permission,Advanced Control,Pengaturan Tingkat Lanjut
DocType: System Settings,Date Format,Format Tanggal
apps/frappe/frappe/website/doctype/blog_post/blog_post_list.js,Not Published,Tidak Diterbitkan
apps/frappe/frappe/config/settings.py,"Actions for workflow (e.g. Approve, Cancel).","Tindakan untuk alur kerja (misalnya Menyetujui, Membatalkan)."
DocType: Data Import,Skip rows with errors,Lewati baris dengan kesalahan
DocType: Workflow State,flag,flag
DocType: Web Page,Text Align,Perataan Teks
apps/frappe/frappe/model/naming.py,Name cannot contain special characters like {0},Nama tidak boleh berisi karakter khusus seperti {0}
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Print Documents,Cetak Dokumen
apps/frappe/frappe/public/js/frappe/form/toolbar.js,Jump to field,Langsung ke field
DocType: Contact Us Settings,Forward To Email Address,Forward Ke Alamat Email
DocType: Contact Phone,Is Primary Phone,Adalah Telepon Utama
apps/frappe/frappe/public/js/frappe/form/templates/timeline.html,Send an email to {0} to link it here.,Kirim email ke {0} untuk menautkannya di sini.
DocType: Auto Email Report,Weekdays,Hari Kerja
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} records will be exported,{0} catatan akan diekspor
apps/frappe/frappe/core/doctype/doctype/doctype.py,Title field must be a valid fieldname,Field judul harus nama field yang valid
DocType: Post Comment,Post Comment,Kirim Komentar
